id,length
Q9H0R5,595
Q8WXE9,905
Q8TBZ0,833
Q8TBZ3,569
Q8TBZ2,947
Q8TBZ5,544
Q8TBZ6,339
Q8TBZ9,253
Q8TBZ8,553
F5H499,722
Q9UBI6,72
Q9UBI4,398
Q68DA7,1419
P11836,297
P11831,508
Q9UBI9,543
O00757,339
O00755,349
O00754,1011
O00750,1634
A6NJ69,53
Q9Y557,720
Q15120,406
Q15121,130
Q15124,567
Q15125,230
Q15126,192
Q9H0W5,538
Q9H0W4,172
Q9H0W7,228
O15213,610
Q5VWP3,458
O15217,222
O15218,404
Q9H0W9,315
Q9H0W8,520
P51864,188
A8MUA0,341
Q9UK55,444
Q9UK53,422
Q3ZCQ2,193
Q3ZCQ3,159
Q3ZCQ8,353
Q9UK59,544
Q9UK58,526
Q92823,1304
Q92879,486
Q92878,1312
Q92876,244
Q92874,299
Q92871,262
Q92870,758
Q6QHK4,219
Q9UF80,1241
Q9UF83,564
P12872,115
Q9UF88,1027
A7E2V4,1837
Q8WZ42,34350
Q9Y6B7,739
Q8NFM7,739
Q8NFM4,1077
P10721,976
Q68G75,181
Q68G74,356
Q9NWK9,470
Q3YEC7,729
Q9NWK1,222
P49238,355
Q9H4L4,574
Q9H4L5,887
Q9H4L7,1026
Q13277,289
Q13275,785
Q13278,110
Q9BWQ8,316
Q9BWQ6,316
Q9BWQ0,137
Q5ST94,428
A8MV72,311
Q9H5V9,222
Q9H5V8,836
Q9H5V7,419
P24278,435
Q8NB49,1132
Q8NB46,1076
Q8NB42,609
P61278,116
A6NEJ1,151
Q96DV4,380
Q96ND7,180
P12882,1939
Q9P2Z0,257
P50607,506
Q96T92,566
A4D2H0,777
Q6ZT77,177
Q0VDF9,509
Q96JS3,809
Q86WB2,2346
Q86WB0,502
Q86WB7,457
P18510,177
Q96QD9,318
Q96EP0,1072
Q96ND0,272
Q96EP5,407
Q96EP9,437
Q96ND8,569
Q96QD5,511
Q8WZ75,1007
Q8ND25,227
P09341,107
P59544,299
Q674R7,924
A6NDH6,313
Q8WVH0,158
Q9Y3D5,142
Q9Y3D6,152
Q9Y3D7,125
Q9Y3D0,163
Q9Y3D2,182
Q9Y3D3,137
Q9Y3D8,172
Q9Y3D9,190
P59541,319
P25963,317
Q5SQ30,2157
Q8WUY3,3088
Q8WUY1,208
Q9H000,416
Q8WUY8,206
Q8WUY9,529
Q9H008,270
Q96A05,226
Q8NGR2,347
Q8NGR3,316
Q8NGR1,328
Q8NGR6,318
Q8NGR4,320
Q8NGR5,311
P23497,879
Q8NGR8,309
O75602,509
O75604,605
P23490,312
Q5JWZ8,563
Q2YDA7,934
P59542,299
Q9Y5Z9,338
Q9Y5Z0,518
Q9Y5Z4,205
Q9Y5Z6,326
Q9Y5Z7,792
B0YJ81,288
Q8N4D1,3477
Q5TAB7,128
P54646,552
A6NK44,160
Q5MNZ6,344
A1Z1Q3,448
Q9HA38,289
Q6ZST4,164
Q8NCS4,154
Q9HA32,735
Q9UFG5,118
Q8N7Z2,621
Q8N7Z5,1873
Q8NHZ8,85
Q9BW42,345
Q8NHZ7,208
Q9NWV8,329
Q9NWV4,160
B9A064,214
Q7L1W4,858
Q8NBS9,432
P47755,286
Q8NBS3,891
O14508,198
O14503,412
Q6P597,504
Q9UQQ1,740
Q8N3P4,1428
P49715,358
Q9H2G5,1186
Q9H2G4,693
Q9H2G9,400
A8MPY1,467
P54725,363
P02708,482
Q5EBN2,209
O95876,746
O95870,558
O95872,356
O95873,294
Q9BZA7,1347
Q9BZA5,131
Q9BZA0,68
Q9BZA8,1340
Q02818,461
Q8N884,522
Q8N888,145
Q02817,5179
Q14541,408
Q14542,456
Q14549,363
Q99683,1374
P00709,142
Q9NRJ3,127
Q9NRJ1,99
Q9NRJ6,665
Q9NRJ7,776
Q9NRJ4,1543
Q9NRJ5,636
P54855,530
Q9H943,628
P78525,640
Q9H944,212
P54852,163
Q76M96,950
O96015,105
O96014,354
O96013,591
O96011,259
O96019,429
O96018,575
P46934,1319
P46937,504
B9X248,266
P46939,3433
Q6ZMP0,1018
Q96RW4,1762
Q96RW7,5635
Q96RW0,1347
P19013,534
P19012,456
P61073,352
P61077,147
A6NHN0,477
A6NHN6,443
Q8WUD4,166
Q8WUD6,406
Q8WUD1,216
Q96BV8,371
Q15700,870
Q2UZV8,1584
Q96BV0,537
Q6ZSN1,163
Q5T8P6,1007
Q96IG2,436
Q6UX98,284
O95096,273
Q9BX82,626
Q9NS26,97
Q9NS25,103
Q9NS23,344
Q9BX87,622
Q9BX84,2022
P51530,1060
P51531,1590
P51532,1647
Q9NS28,235
Q6ZRH9,516
P59091,139
P59090,65
Q7Z4T8,443
Q7Z4T9,603
P59095,220
Q8NI99,470
Q8NB14,1042
Q2LE81,278
Q9UKA9,531
Q9UKA8,241
Q9UKA2,621
Q9UKA1,691
Q15388,145
Q9BR26,566
P51397,102
P51398,398
Q07687,328
P52849,883
P52848,882
P35052,558
Q8TDY8,1250
Q8TDY9,1692
Q8TDY4,903
Q8TDY2,1594
Q6PJ21,355
Q7RTY7,1134
Q96SY0,518
Q5VU72,285
Q96A90,241
O75445,5202
O75444,373
O75443,2155
P35580,1976
Q7RTY3,260
O75449,491
O75448,989
Q8NBN7,331
Q8NBN3,555
Q8N9A8,125
Q15084,440
Q15080,339
Q5T1C6,240
Q8IVF2,5795
Q5TF39,518
Q8IVF1,878
Q5CZB9,576
Q8IVF7,1028
Q8IVF4,4471
Q8IVF5,1701
Q8TCY9,931
Q8IYF3,940
Q9H8K7,445
Q66K64,600
Q66K66,360
Q05BQ5,628
O75446,220
Q8N699,235
Q8N697,577
Q8N695,610
Q8N693,406
Q8N690,84
P0DJ93,91
Q8IZL8,1130
Q9HCS7,855
Q9HCS4,588
Q9HCS5,686
Q86Y37,369
Q86Y34,549
Q86Y39,141
Q86Y38,959
A1A4G5,178
Q9H3R5,247
Q9H3R1,872
Q9H3R0,1056
Q9H3R3,117
Q9H3R2,512
Q14028,1251
Q9BUP8,267
Q9BUP7,452
Q9BUP3,242
Q9BUP0,239
Q9NUV9,329
Q9NUV7,552
P22607,806
Q02543,176
Q7Z736,793
Q17RB0,113
Q7Z739,585
Q17RB8,773
Q9NVL8,296
Q9NVL0,364
Q9NVL1,165
P20930,4061
P20933,346
P20936,1047
P83859,136
A6NHU5,169
A6H8Z2,402
O15079,494
P24863,283
Q9UQ07,419
Q9UQ05,1017
Q9UQ03,480
Q86XA0,190
Q86XA9,2040
Q5T5X7,828
Q7RTW8,1153
Q96CS2,278
Q96CS3,445
Q96CS4,500
Q96CS7,222
Q4G0I0,132
Q969K7,222
Q969K4,478
Q969K3,372
Q9Y6E2,419
O43934,449
O43933,1283
O43930,277
Q9HC73,371
Q9UKZ9,415
Q9UKZ1,510
Q9UKZ4,2725
Q8WYB5,2073
Q86TG1,271
Q86TG7,708
Q96PM9,386
Q96PG8,261
Q96PG2,267
Q96PG1,132
P23352,680
Q96MC5,204
Q5T9C2,384
Q53HV7,270
Q5T9C9,394
P27449,155
P27448,753
P86397,168
Q9H217,741
Q96G28,342
Q9H211,546
Q9H210,308
Q9H213,219
Q9H212,1192
Q96G23,380
Q96G21,291
Q96G27,269
Q96G25,268
O60384,105
Q5TBA9,3013
O60383,454
O60381,514
P53041,499
Q6T712,508
Q6VMQ6,1270
Q9UJR6,97
Q96A84,441
Q96A83,441
Q8NH09,359
I1YAP6,450
Q5TCE2,636
Q8NDW8,1320
P40305,119
P40306,273
A6NE52,1622
Q96N75,1317
Q96N77,438
Q96N76,676
O15069,1562
O15068,1137
Q5RKV6,272
P33552,79
O15062,677
O15061,1565
Q9H6R7,721
Q9H6R0,707
O15066,747
Q9H6R3,686
Q8NAP8,495
Q9BXJ7,453
Q8NAP3,1195
Q8NAP1,163
Q86XT2,251
Q9UDB5,210
Q86XT1,1113
Q8N5G2,664
Q8N5G0,168
Q2TBF2,565
Q6IA17,410
B1ALU6,1459
B0I1T2,1018
Q96KX1,117
Q9H7L9,328
Q587I9,215
Q9H7L2,352
O60814,126
O60812,293
O43633,222
O60810,478
O60811,474
Q495N2,470
Q92665,395
P49788,294
P49789,147
P43026,501
Q9NVQ4,179
Q5BKT4,473
P17927,2039
Q9BXB4,747
Q9BXB5,764
Q13003,919
Q9BXB7,569
Q9BXB1,951
Q13007,206
Q13009,1591
Q8N456,261
P46013,3256
P46019,1235
Q9NPG3,1134
P98073,1019
Q9NPG1,666
O94979,1220
P42772,138
P42773,168
Q9NPG5,529
P42771,156
O94972,964
O94973,939
Q9NPG8,344
Q99218,206
P30154,601
Q99217,191
Q9NXE4,827
P28838,519
A6NMK7,179
Q04609,750
A6NMK8,535
Q8WV15,326
Q8WV16,495
Q8WV19,159
Q53XP3,747
A6NFR6,353
Q96LZ7,410
Q96LZ2,347
Q96LZ3,170
P19224,532
Q8TBQ9,72
Q5SUI8,1736
Q0ZLH3,352
Q6TGC4,694
Q3SY17,297
Q9Y2K9,1186
Q9BY21,358
Q9Y2K5,976
Q9Y2K6,914
Q9Y2K7,1162
Q9Y2K1,713
Q9BY27,220
Q9Y2K3,1946
Q96MT7,982
Q96MT4,127
Q96MT3,831
Q96MT1,663
Q96MT0,163
Q96MT8,703
Q9P0Q0,307
Q96FM1,320
Q7Z2T5,733
Q5TH11,1186
Q5STU8,428
P49895,249
A6NJQ4,464
P35241,583
O95755,333
Q13585,617
O95757,839
O95751,146
O95750,216
Q8WWC4,291
Q6UY13,95
Q15513,63
Q6UY11,383
Q13588,217
Q96GI7,184
Q6UY14,1074
Q6YP21,454
Q9H5H4,540
O00268,1085
O00267,1087
O00264,195
O43374,803
Q7Z3Z4,852
Q7Z3Z0,450
Q7Z3Z3,882
Q7Z3Z2,195
Q9NQ55,473
P56559,192
Q9NQ57,587
Q9NQ50,206
P56557,158
P56556,154
P56555,118
Q9UJ98,1225
Q9UJ99,828
Q9UJ96,466
Q6PK81,442
Q9UJ94,153
Q9UJ90,142
P10451,314
P60174,286
Q6ZTK2,550
Q8N6M3,262
P28482,360
Q8N6M6,819
Q8N6M5,410
Q8N6M8,205
Q8N6M9,145
Q9UIB8,345
Q6ZW49,1069
Q18PE1,504
Q2Q400,2365
P35626,688
P35625,211
Q9UHD9,624
Q9UHD8,586
Q0R2N7,569
Q9UHD2,729
Q9UHD1,332
Q9UHD0,177
Q9UHD4,219
Q8WTP8,325
P17482,250
P17483,251
P20309,590
P17481,243
P0CB48,400
Q8WU58,562
P0CB46,183
Q6KCM6,469
Q6KCM7,469
O75185,946
O75182,1162
Q17R60,797
Q8TEF5,1219
Q8TEF2,133
Q8N157,1196
Q8N159,534
Q8N158,579
P40145,1251
Q86X76,327
P23769,480
P23760,479
P23763,118
Q9NYK6,297
Q9BQE9,202
Q9NYK5,338
Q9NYK1,1049
Q9BQE3,449
Q9BQE4,189
Q9BQE5,337
Q9BQE6,289
Q9UG35,4116
A6NG13,374
Q9UG36,958
Q9UG33,713
P21941,496
Q8IXE1,308
Q8IUK8,224
Q8TE99,480
Q4VX62,202
O76071,339
Q4VX67,1347
P51685,355
I3L273,518
P06127,495
Q9P2D3,2071
Q9NZK1,180
Q9NZK5,511
P22413,925
Q96L73,2696
Q9P2D6,1515
Q9HBP6,362
A1A5D9,508
H3BU77,68
Q9BTS8,519
Q9NTU8,2240
Q9Y2V7,657
Q9NTU4,200
Q9NTU7,201
Q9Y2V4,345
Q9Y2V3,346
Q9Y2V2,147
Q9Y2V0,281
A4D0T2,115
A4D0T7,59
Q9P0J0,144
Q9P0J1,537
Q9P0J6,103
Q9P0J7,381
O19799,383
Q50EM6,92
O62889,266
Q96S07,402
P01024,1663
P01023,1474
P01028,1744
Q9Y4D2,1042
Q9Y4D1,1078
Q9Y4D7,1925
O94903,275
Q9Y4D8,3996
Q99054,632
P18283,190
Q92752,1358
P0DJH9,198
Q92750,862
Q92754,450
Q92759,462
Q02447,781
Q02446,784
Q8TC26,289
Q8TC27,787
Q8TC20,777
Q8TC21,504
Q8TC29,256
Q66LE6,453
Q96JJ3,720
Q96JJ6,628
Q96JJ7,454
P18136,129
P18135,129
Q6NT16,456
Q7Z6J4,655
Q7Z6J6,570
Q7Z6J0,888
Q7Z6J2,395
Q7Z6J8,389
Q7Z6J9,526
P19429,210
Q9UGB4,50
Q8N6P7,574
P15735,406
P07858,339
D6RBQ6,530
Q6ZWI9,263
Q86YB5,583
Q86YB7,292
Q86YB8,467
Q96NB1,174
Q9GZR5,314
Q9GZR7,859
P15088,417
Q9GZR2,422
O14910,233
P15085,419
P15086,417
O14917,1159
Q7Z7D7,289
Q7Z7D3,282
Q96QB0,1499
O60225,188
O60224,188
O60220,97
Q9UMJ3,189
O60229,2985
Q6PIZ9,186
Q9UCE8,355
Q9UNG2,199
Q86SX3,495
Q86SX6,157
P48634,2157
P48637,474
Q8TBB1,728
Q8TBB0,222
Q8TBB5,520
P80404,500
Q8TBB6,771
P50876,292
P01848,142
Q68DI9,798
Q9UBA6,75
Q68DI1,518
Q6UXM1,1119
A9YTQ3,701
Q5T515,887
O95365,584
O95361,564
O95363,451
Q9Y625,555
Q9Y624,299
Q9Y623,1939
Q9BV73,2442
Q9Y620,910
Q9BV79,373
O15296,676
O15297,605
P15313,513
Q12968,1075
Q12965,1108
P43304,727
Q12967,914
Q12962,218
A8MUI8,341
P62841,145
P62847,133
Q01151,205
Q5W150,140
Q8IUC4,686
Q6IC09,390
O95944,276
O95947,436
O95948,504
P46199,727
Q9H1W6,538
Q8NFU3,115
Q8NFU0,473
Q8NFU1,509
Q8NFU7,2136
Q8NFU4,85
Q8NFU5,416
Q9B2X7,380
Q9H4T2,348
Q14749,295
Q9HAT1,526
Q9HAT0,212
P52564,334
P52565,204
Q9HAT8,420
P52569,658
Q5VZP5,1158
Q9BCM8,362
Q9BCM7,362
Q9C020,442
Q71F23,418
Q3KRB3,122
Q2QL34,196
Q3KRB8,267
Q58EZ2,907
Q9NQP4,134
Q9NX36,388
Q9NX32,747
Q9NX31,292
Q9NX38,181
A4QPH2,592
Q96JW4,573
P61764,594
P61769,119
Q86WJ1,897
P62072,90
P62070,204
A6NER3,117
A6NER0,549
Q0WX57,530
P62079,268
P55103,352
P55107,478
Q06643,244
Q9P2R9,421
Q96TA1,746
Q96TA0,734
Q96TA2,773
Q9P2R6,1566
Q9P2R7,463
P51159,221
P51153,203
P51151,201
P51157,221
Q8N8U9,685
P17735,454
Q8N8U2,506
Q8N8U3,475
A6NDP7,307
Q13795,201
Q13794,54
Q13797,1035
Q13796,1616
Q96NL8,207
Q13790,326
Q6FGL8,398
Q96EX3,536
Q96EX2,444
Q96EX1,92
Q96NL0,473
Q96NL1,305
Q96EX5,570
Q96NL3,588
Q00722,1185
Q6IQ55,1244
Q9Y3L5,183
P23141,567
P23142,703
Q9Y3L3,701
Q3SY05,128
B9A014,251
Q9UM54,1294
Q8N2N9,1353
Q6PJ61,603
Q86V85,440
Q9BY32,194
Q86V87,743
Q86V86,326
Q86V81,257
Q9Y2H8,683
Q86V88,176
Q8TEW8,1205
Q8TE23,839
Q8NGJ8,323
Q8NGJ9,327
Q8NGJ2,320
Q8NGJ3,308
Q8NGJ0,315
Q8NGJ1,314
Q8NGJ6,313
Q8NGJ7,313
Q8NGJ4,325
Q8NGJ5,315
Q2M2E3,257
Q2M2E5,130
Q96R27,311
Q96R28,347
Q5JWR5,2465
Q5JPF3,1778
A8MY62,500
P34741,201
Q99819,225
Q86U38,636
Q86U37,167
P32745,418
Q01453,160
P22234,425
Q01459,385
Q6UWW0,184
Q6UWW1,3354
Q6PCD5,774
Q6UWW8,571
Q6UWW9,146
O75683,361
Q9H089,658
O75689,374
O75688,479
Q9H081,205
Q9H082,229
P27348,245
Q6NUM9,610
Q6NUM6,668
Q8WY64,445
Q6Q0C1,308
Q6Q0C0,670
Q8N7R0,232
Q8N7R1,296
Q8N7R7,359
O43365,443
O43364,376
P09848,1927
C9JR72,458
O75027,752
O75023,590
O75022,631
Q8WUS8,393
Q6UWE3,100
P23434,173
P23435,193
Q5VSF4,938
Q9HAK2,575
Q9HAK8,1316
Q5XLA6,110
Q6P1K2,205
P78380,273
Q8NHR7,220
Q8NHR9,129
Q494R0,122
Q494R4,210
Q5T750,250
Q5T751,118
Q9BWL3,253
Q5T753,118
Q5T754,118
Q96J01,351
Q96J02,903
P33908,653
Q9BYI7,1302
Q9BYI3,521
Q29940,362
Q9NXH8,423
Q9NXH9,659
Q9NQL9,472
Q9NQL2,400
Q9NQL0,1235
Q9P279,677
Q9P278,1114
P01782,120
Q9P272,454
P01780,115
P01781,116
Q9P275,1121
Q86WW8,74
P02787,698
P02786,760
O60447,810
O60446,344
O60443,496
P01742,117
O60449,1722
Q9BZY0,882
P07550,413
P04090,185
P09067,269
Q9NRR8,79
E7ETH6,402
Q9NRR2,321
Q9NRR3,84
Q9NRR1,136
Q9NRR6,644
Q9NRR4,1374
Q9NRR5,601
P39086,918
Q92543,992
Q92542,709
Q92541,710
Q92540,1137
Q92547,1522
Q92546,391
Q92545,1883
Q92544,642
Q8N808,338
A6NCI8,922
Q8IUZ8,519
A6NCI5,91
A6NCI4,1184
Q8N801,248
P01258,141
Q8N806,425
P14652,356
P14653,301
P14651,431
Q9Y3Q8,395
Q9Y3Q7,739
Q9Y3Q4,1203
Q9Y3Q3,217
Q9Y3Q2,577
Q9Y3Q1,382
Q9Y3Q0,740
Q659C4,914
Q6ZSV7,163
O95544,446
Q99572,595
Q99571,388
Q99570,1358
Q99576,134
Q99575,1024
Q99574,410
A1L4K1,749
Q99578,217
P86480,221
P86481,221
Q96HG1,83
Q96HG5,375
Q9Y5G3,927
Q9Y5G2,931
Q9Y5G1,929
Q9Y5G0,923
Q9Y5G7,932
Q9Y5G6,932
Q9Y5G5,932
Q9Y5G4,932
Q9Y5G9,931
Q9Y5G8,931
Q4PJI0,491
Q16322,511
Q2M1K9,1284
Q6UWJ1,677
Q05DH4,1040
Q6UWJ8,174
Q14872,753
Q8NI17,732
Q5TAQ9,597
P10620,155
Q5T6V5,341
Q14CM0,1322
O14708,352
O14700,352
P15291,398
P50443,739
P50440,423
Q8NCL4,622
Q8NCL8,245
Q8NCL9,501
Q6ICD2,564
Q1A5X6,159
Q1A5X7,153
Q6MZZ7,669
Q6ZRP0,262
Q6ZRP7,698
Q6ZRP5,223
Q9ULB1,1477
Q9ULB5,785
Q9ULB4,789
A6PVL3,124
Q5T7P8,510
Q8TDA0,802
Q5T7P3,118
Q5T7P2,110
P29762,137
Q5T7P6,136
Q9GIY3,266
Q3MJ40,725
Q71S67,863
P13196,640
P05534,365
Q15007,396
Q15006,297
O00566,681
O00567,594
O00560,298
Q9NNZ3,241
O00562,1244
Q8TB45,409
Q15008,389
Q8NHM0,410
Q8NHM4,247
Q8NHM5,1336
Q8NHM8,442
O15156,539
O15155,118
O15151,490
Q8TCA0,184
Q8N349,312
Q8N344,545
P0CG12,524
Q3B820,660
Q8NBF6,648
Q8NBF4,154
P78423,397
Q8NBF2,726
Q8NBF1,620
Q92932,1015
Q92930,207
Q9Y458,520
Q9H2T7,1088
Q9H2T4,1689
Q92935,676
Q99909,188
Q7LC44,396
P15907,406
Q9P133,628
Q04118,309
Q9UI66,118
Q7L5A8,372
Q7L5A3,538
Q8IYN0,542
Q8IYN2,117
Q8IYN6,164
P68036,154
P68032,377
Q15915,447
Q15916,424
Q15911,3703
Q15910,746
O43167,697
O43166,1804
O43169,146
P79483,266
Q9H3Z4,198
Q9H3Z7,469
Q9H3Z6,206
Q86Z01,1732
Q86Z02,1210
Q86Z04,529
Q9BSB5,228
Q9BSB4,218
Q5VSP4,162
Q9UC42,336
Q9H9C1,493
A1IGU5,675
Q8IZT3,417
Q8IZT6,3477
Q8IZT8,346
Q8IZT9,166
A2RUU4,121
Q8IWT6,810
Q8IWT1,228
Q8IWT0,167
Q8IWT3,2517
P98187,520
P98182,395
Q9BUX1,264
Q13428,1488
Q13427,754
Q13426,336
Q13425,540
Q13424,505
Q13423,1086
Q13422,519
Q13421,630
Q6Q6R5,217
P63261,375
P63267,376
Q9NYC9,4486
P48730,415
P48735,452
P48736,1102
P48739,271
Q6ZP82,1450
P37023,503
Q0P6H9,643
Q6ZS30,2694
P62249,146
Q96BK5,328
Q9NV44,126
P62136,330
Q6ZW33,695
Q7L775,607
Q9UQ88,783
Q8WWM1,108
Q9UQ84,846
Q9UQ80,394
Q86UG4,719
Q86XI8,627
Q86XI6,285
Q86XI2,1143
Q5SZI1,272
Q969S6,136
Q969S2,332
P83436,770
Q969S0,331
Q969S8,669
Q969S9,779
P56645,1201
Q96IR7,371
Q96IR6,553
Q96IR3,41
Q96IR2,970
Q8WYJ6,367
Q8WYJ0,732
P35318,185
Q309B1,348
A5YM72,827
Q7Z5M8,362
Q7Z5M5,1100
A6PVS6,1684
Q5T7K2,526
P08134,193
Q53FV1,153
P08133,673
Q9UKR3,277
Q9UKR0,248
Q9UKR5,140
Q96SD1,692
Q8N0Y5,310
Q9UKR8,245
Q8N0Y7,254
Q8N0Y2,327
Q8N0Y3,316
A1L1A6,192
Q9H295,470
Q9H293,177
Q8NEW0,376
Q8NEW7,156
Q75N03,491
Q8N9V2,468
Q8N9V3,476
Q8N9V6,530
Q8N9V7,1692
Q1ZZU3,235
Q8IV38,441
Q8IV35,697
Q8IV36,788
Q8IV31,216
Q8IV33,1275
Q8IV32,467
A6NJ64,397
Q8N3I7,341
P22003,454
P22001,575
P22004,513
P26718,216
P82673,323
P26717,231
P82675,430
P26715,233
Q5TCM9,118
Q5TCM1,222
O43447,177
Q6DHY5,549
O43448,404
Q8NAX2,398
Q6ZSR3,168
Q9UJZ5,389
Q96A04,125
Q9UJZ1,356
Q96A00,147
Q6BCY4,276
Q96A09,425
Q96A08,127
Q9BYG5,372
Q9NUI1,292
Q5BJF6,829
Q5BJF2,176
Q9H6J7,331
Q6P499,406
O60896,148
O60894,148
O60895,175
O60890,802
Q7LGC8,479
Q9BUC6,631
P08908,422
Q96H15,378
Q75QN2,995
Q96H12,275
Q9H7D7,661
Q9H7D0,1870
Q9NVY1,399
Q9BVC3,393
Q9BVC5,232
Q9BVC4,326
Q9BVC6,243
P04114,4563
P04118,112
A6NMC2,474
P36543,226
Q9BXJ8,343
Q9BXJ9,866
Q86XT9,240
Q9BXJ4,246
Q9BXJ5,285
Q86XT5,530
Q86XT4,487
Q9BXJ0,243
Q9BXJ1,281
Q9BXJ2,289
Q9BXJ3,329
Q8IXM7,274
Q92667,903
Q92664,365
Q32MZ4,808
Q96LR9,279
Q96LR4,140
Q96LR5,201
Q96LR7,162
Q96LR1,157
Q96LR2,239
P53597,346
Q4G0Z9,681
Q05086,875
Q05084,483
A6NLC8,198
A6NKU9,549
A6NLC5,250
Q9Y3U8,105
Q8WYQ4,148
Q8WYQ5,773
Q8WYQ3,142
Q8WYQ9,949
P19113,662
Q15666,561
Q15661,275
Q15669,191
Q99436,277
Q99437,205
Q99435,816
E7EUG9,1255
Q99439,309
Q96GA3,475
Q15595,443
Q96GA7,329
Q15596,1464
Q15599,337
P17181,557
Q13508,389
Q13509,450
Q13505,466
Q13506,487
Q13507,836
Q13501,440
Q13503,144
P12694,445
Q96PT3,197
Q96PT4,197
Q7Z3B4,507
Q7Z3B1,354
Q7Z3B0,74
Q7Z3B3,1105
Q7L576,1253
Q8NH94,360
Q8NH95,151
Q8NH90,309
P0C604,315
Q8NH92,325
Q8NH93,324
P19801,751
P15311,586
O75170,966
Q6UXV1,221
Q30KP9,77
Q30KP8,78
P21128,410
Q9BS40,222
P21127,795
P29353,583
P29350,595
Q5VXD3,122
Q8NAE3,123
Q9UJA5,497
Q9UJA2,301
Q9UJA3,840
Q9UJA9,477
Q5T1S8,102
Q6P1K8,395
Q71H61,639
P78382,337
P78383,322
Q6P1K1,146
P78381,396
P78386,507
P78385,493
Q14BN4,828
Q05940,514
P20382,165
Q3KP31,576
Q495Y8,402
P17405,629
Q495Y7,208
Q6QNK2,874
P32314,431
P0CG13,121
P62753,249
P62750,156
Q5RL73,367
O43286,388
O43280,583
O43281,561
O43283,966
Q496Y0,759
Q9NYC3,1032
Q14145,624
Q14147,1143
Q14146,1524
Q14141,434
Q14140,314
Q14142,442
Q14149,939
Q8IUS5,362
Q6ZSI9,719
P0DM35,61
Q0D2J5,394
Q5VTL8,546
Q13145,260
Q5VTL7,733
Q9NSU2,369
Q9NZC3,331
Q9NZC2,230
Q9NZC4,300
Q9NZC7,414
Q9NZC9,954
Q9NZC8,2223
Q8NF64,920
Q1HBJ3,434
Q5T1A1,773
Q99525,98
A4D1F6,860
P36542,298
Q0VGL1,99
Q8IXM3,137
Q8IXM2,172
P36544,502
Q8IXM6,262
P30260,824
P34949,423
P34947,590
Q6MZQ0,368
Q9BRE9,472
E7ERA6,249
P06746,335
P06744,558
Q9P0B6,97
P06748,294
Q29RF7,1337
Q8NF67,263
Q9HBX8,967
Q9HBX9,757
Q9HBX3,110
A6NJL1,495
Q96S86,360
Q96S81,508
Q96S82,380
Q8WWV6,532
Q8WWV3,396
Q9H3E1,334
P18206,1134
Q9H825,291
Q96AN5,459
P00374,187
Q7Z6B7,1085
Q7Z6B0,441
P08588,477
P08582,738
Q9Y4L1,999
Q9Y4L5,304
P42658,865
P23258,451
Q86YJ5,346
Q86YJ6,484
Q86YJ7,626
Q9GZZ9,404
Q9GZZ8,138
Q9GZZ7,299
Q9GZZ6,450
Q9GZZ1,169
Q9GZZ0,328
Q9H310,441
Q9H313,450
Q8WXU2,420
F6VM53,204
Q5TGJ6,251
A6NI86,479
A6NI87,242
Q5JST6,749
Q8WZA9,623
Q9Y6R7,5405
Q8WZA8,35
Q5T848,1215
Q9UHW2,482
Q68EM7,881
Q9UHW5,284
Q9UHW9,1150
Q06830,199
Q9BQ83,275
E9PP01,323
Q9BQ87,522
Q5T595,185
Q9BQ89,295
Q8TBJ5,459
Q8TBJ4,325
P09972,364
Q9H0G5,558
Q7Z401,1863
Q7Z402,723
Q7Z403,805
Q7Z404,712
Q7Z406,1995
Q9H0G2,1230
Q7Z408,3487
P47992,114
Q68DQ2,2970
Q9UBY5,353
Q4VXA5,237
Q9UBY0,812
Q9UBY8,286
Q9UBY9,170
Q9UQG0,969
Q9UQG6,510
Q6UXU4,331
Q8NI41,465
Q6IC83,251
P30740,379
Q8N1C5,724
Q9NSZ2,1294
P52294,538
P14222,555
P52292,529
Q6QNY0,202
P52298,156
Q59EP0,1032
Q10471,571
Q10472,559
Q9NTJ4,1040
Q9NTJ5,587
Q9NTJ3,1288
Q8N717,513
Q8N715,623
P60201,277
P0C881,870
P0C880,135
P54920,295
P54922,357
Q14382,379
Q6UQ28,207
Q8WW18,174
P43699,371
Q8WW14,230
P43694,442
Q8WW12,178
P42127,132
P42126,302
Q5SWX8,454
Q8IYR6,380
Q5SWX4,558
Q6GQQ9,843
A8MQ03,144
Q9Y283,1065
Q6ZMV8,503
Q14692,1282
Q5VZX6,1339
Q8NCK3,441
P62341,195
Q16836,314
Q16832,855
Q16831,310
Q6IN74,245
Q5R3I4,469
A6NNN8,435
P08581,1390
Q96DF8,476
Q96DF9,532
Q86YW9,2145
Q86YW7,130
Q86YW5,311
Q86YW3,546
Q6ZQN7,724
Q6ZQN5,318
P12081,509
P49750,1951
P49753,483
Q15417,329
P49755,219
Q5I947,989
P49757,651
Q15413,4870
P49759,484
P49758,472
Q15418,735
Q96KW2,1035
Q7L945,461
Q8ND61,904
P11686,197
P60852,638
P11684,91
Q8N8M0,369
A6NDX5,716
A6NDX4,124
Q9ULG1,1556
Q96NT5,459
Q96NT0,180
Q96NT1,182
Q96NT3,240
P13688,526
Q52M75,96
Q6ZPD9,716
Q6ZPD8,337
Q86SE5,291
Q86SE9,256
Q86SE8,214
P13686,325
Q9NR12,457
Q9NR11,478
